Identifiant de document,Reference document,1 Articles CGI,2 Articles CGI,3 Articles CGI,4 Articles CGI,5 Articles CGI,No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain,prix_m2
,,,,,,,1,15/01/2024,Vente,510000.0,9.0,,RUE,2725,DU DOCTEUR ROUX CAUD,33200.0,BORDEAUX,33,63,,YX,77,,7,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,22.0,0.0,,,,23181.81818181818
,,,,,,,1,15/01/2024,Vente,510000.0,9.0,,RUE,2725,DU DOCTEUR ROUX CAUD,33200.0,BORDEAUX,33,63,,YX,77,,6,,,,,,,,,,1,2.0,Appartement,,22.0,1.0,,,,23181.81818181818
,,,,,,,1,15/01/2024,Vente,510000.0,9.0,,RUE,2725,DU DOCTEUR ROUX CAUD,33200.0,BORDEAUX,33,63,,YX,77,,11,,,,,,,,,,1,2.0,Appartement,,22.0,1.0,,,,23181.81818181818
,,,,,,,1,15/01/2024,Vente,510000.0,9.0,,RUE,2725,DU DOCTEUR ROUX CAUD,33200.0,BORDEAUX,33,63,,YX,77,,10,,,,,,,,,,1,2.0,Appartement,,22.0,1.0,,,,23181.81818181818
,,,,,,,1,15/01/2024,Vente,510000.0,9.0,,RUE,2725,DU DOCTEUR ROUX CAUD,33200.0,BORDEAUX,33,63,,YX,77,,7,,8,,,,,,,,2,2.0,Appartement,,22.0,1.0,,,,23181.81818181818
,,,,,,,1,15/01/2024,Vente,510000.0,9.0,,RUE,2725,DU DOCTEUR ROUX CAUD,33200.0,BORDEAUX,33,63,,YX,77,,15,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,15/01/2024,Vente,510000.0,9.0,,RUE,2725,DU DOCTEUR ROUX CAUD,33200.0,BORDEAUX,33,63,,YX,77,,13,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,15/01/2024,Vente,510000.0,9.0,,RUE,2725,DU DOCTEUR ROUX CAUD,33200.0,BORDEAUX,33,63,,YX,77,,12,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,15/01/2024,Vente,510000.0,9.0,,RUE,2725,DU DOCTEUR ROUX CAUD,33200.0,BORDEAUX,33,63,,YX,77,,16,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,15/01/2024,Vente,510000.0,9.0,,RUE,2725,DU DOCTEUR ROUX CAUD,33200.0,BORDEAUX,33,63,,YX,77,,17,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,15/01/2024,Vente,510000.0,9.0,,RUE,2725,DU DOCTEUR ROUX CAUD,33200.0,BORDEAUX,33,63,,YX,77,,14,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,08/01/2024,Vente,50350.0,170.0,,CRS,6265,DU MEDOC,33300.0,BORDEAUX,33,63,,RA,14,,150,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,19.0,0.0,,,,2650.0
,,,,,,,1,17/01/2024,Vente,180180.0,200.0,,BD,0080,ALBERT 1ER,33800.0,BORDEAUX,33,63,,BZ,210,,244,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,18/01/2024,Vente,388000.0,11.0,,PL,6997,PAUL ET JEAN PAUL AVISSEAU,33300.0,BORDEAUX,33,63,,RH,187,,89,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,18/01/2024,Vente,388000.0,11.0,,PL,6997,PAUL ET JEAN PAUL AVISSEAU,33300.0,BORDEAUX,33,63,,RH,187,,107,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,18/01/2024,Vente,388000.0,9.0,,PL,6997,PAUL ET JEAN PAUL AVISSEAU,33300.0,BORDEAUX,33,63,,RH,187,,67,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,18/01/2024,Vente,388000.0,11.0,,PL,6997,PAUL ET JEAN PAUL AVISSEAU,33300.0,BORDEAUX,33,63,,RH,187,,107,,,,,,,,,,1,2.0,Appartement,,79.0,3.0,,,,4911.392405063291
,,,,,,,1,17/01/2024,Vente,719800.0,26.0,,RUE,6960,PASCAL MOTHES,33800.0,BORDEAUX,33,63,,CT,607,,,,,,,,,,,,0,1.0,Maison,,90.0,2.0,S,,413.0,7997.777777777777
,,,,,,,1,18/01/2024,Vente,608000.0,344.0,,AV,6000,MAL DE LATTRE DE TASSIGNY,33200.0,BORDEAUX,33,63,,VX,33,,32,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,18/01/2024,Vente,608000.0,344.0,,AV,6000,MAL DE LATTRE DE TASSIGNY,33200.0,BORDEAUX,33,63,,VX,33,,11,,,,,,,,,,1,2.0,Appartement,,103.0,4.0,,,,5902.9126213592235
,,,,,,,1,18/01/2024,Vente,608000.0,344.0,,AV,6000,MAL DE LATTRE DE TASSIGNY,33200.0,BORDEAUX,33,63,,VX,33,,43,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,16/01/2024,Vente,185000.0,42.0,,RUE,0410,DE L ARSENAL,33000.0,BORDEAUX,33,63,,OW,188,,101,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,16/01/2024,Vente,185000.0,42.0,,RUE,0410,DE L ARSENAL,33000.0,BORDEAUX,33,63,,OW,188,,101,,,,,,,,,,1,2.0,Appartement,,37.0,2.0,,,,5000.0
,,,,,,,1,18/01/2024,Vente,120000.0,65.0,,RUE,2050,CHEVALIER,33000.0,BORDEAUX,33,63,,MC,56,,385,,,,,,,,,,1,2.0,Appartement,,26.0,1.0,,,,4615.384615384615
,,,,,,,1,17/01/2024,Vente,147750.0,34.0,,RUE,7615,DU PROFESSEUR DEVAUX,33800.0,BORDEAUX,33,63,,BY,320,,313,"60,67",,,,,,,,,1,2.0,Appartement,,61.0,4.0,,,,2422.1311475409834
,,,,,,,1,10/01/2024,Vente,115000.0,49.0,,RUE,6095,DE MARSEILLE,33000.0,BORDEAUX,33,63,,MC,41,,3,,,,,,,,,,1,2.0,Appartement,,55.0,1.0,,,,2090.909090909091
,,,,,,,1,05/01/2024,Vente,244500.0,100.0,,RUE,2050,CHEVALIER,33000.0,BORDEAUX,33,63,,LV,224,,4028,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,05/01/2024,Vente,244500.0,100.0,,RUE,2050,CHEVALIER,33000.0,BORDEAUX,33,63,,LV,224,,5003,,5064,"86,35",,,,,,,2,2.0,Appartement,,96.0,2.0,,,,2546.875
,,,,,,,1,05/01/2024,Vente,244500.0,100.0,,RUE,2050,CHEVALIER,33000.0,BORDEAUX,33,63,,LV,224,,5003,,5064,"86,35",,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,23/01/2024,Vente,223000.0,1.0,,RUE,0660,BASQUE CAUD,33200.0,BORDEAUX,33,63,,VD,142,,87,"49,74",,,,,,,,,1,2.0,Appartement,,49.0,2.0,,,,4551.0204081632655
,,,,,,,1,23/01/2024,Vente,223000.0,1.0,,RUE,0660,BASQUE CAUD,33200.0,BORDEAUX,33,63,,VD,142,,19,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,22/01/2024,Vente,76000.0,57.0,,RUE,8235,SAINT GENES,33000.0,BORDEAUX,33,63,,DX,133,,9,"19,37",,,,,,,,,1,2.0,Appartement,,25.0,1.0,,,,3040.0
,,,,,,,1,10/01/2024,Vente,10230000.0,33.0,,RUE,8150,DE SAGET,33800.0,BORDEAUX,33,63,,DL,22,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,387.0,0.0,S,,4007.0,26434.108527131782
,,,,,,,3,10/01/2024,Vente,12068705.0,33.0,,RUE,8150,DE SAGET,33800.0,BORDEAUX,33,63,,DL,65,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,387.0,0.0,S,,3538.0,31185.284237726097
,,,,,,,1,03/01/2024,Vente,235000.0,29.0,,RUE,8865,DU TEMPS PASSE,33000.0,BORDEAUX,33,63,,PC,9,,10,"34,07",3,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,03/01/2024,Vente,235000.0,29.0,,RUE,8865,DU TEMPS PASSE,33000.0,BORDEAUX,33,63,,PC,9,,10,"34,07",3,,,,,,,,2,2.0,Appartement,,35.0,2.0,,,,6714.285714285715
,,,,,,,1,04/01/2024,Vente,378600.0,36.0,,RUE,2485,DAUZATS,33000.0,BORDEAUX,33,63,,MD,132,,19,"74,12",,,,,,,,,1,2.0,Appartement,,80.0,3.0,,,,4732.5
,,,,,,,1,04/01/2024,Vente,378600.0,36.0,,RUE,2485,DAUZATS,33000.0,BORDEAUX,33,63,,MD,132,,22,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,19/01/2024,Vente,800000.0,2.0,,RUE,5648,LOUIS COMBES,33000.0,BORDEAUX,33,63,,KN,142,,1,,4,,,,,,,,2,4.0,Local industriel. commercial ou assimilé,,82.0,0.0,,,,9756.09756097561
,,,,,,,1,17/01/2024,Vente,100000.0,7618.0,,RUE,7618,DU PROF GEORGES JEANNENEY,33300.0,BORDEAUX,33,63,,TK,22,,167,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,14.0,0.0,,,,7142.857142857143
,,,,,,,1,12/01/2024,Vente,1300000.0,9003.0,,RUE,7959,ROBERT CAUMONT,33300.0,BORDEAUX,33,63,,TC,12,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,751.0,0.0,S,,2012.0,1731.0252996005327
,,,,,,,1,11/01/2024,Vente,73500.0,6.0,,CITE,6600,MOUNEYRA,33000.0,BORDEAUX,33,63,,HN,118,,38,"26,10",,,,,,,,,1,2.0,Appartement,,24.0,1.0,,,,3062.5
,,,,,,,1,15/01/2024,Vente,410100.0,11.0,,RUE,3240,ESMANGARD,33800.0,BORDEAUX,33,63,,CY,254,,,,,,,,,,,,0,1.0,Maison,,81.0,4.0,S,,108.0,5062.962962962963
,,,,,,,1,15/01/2024,Vente,410100.0,11.0,,RUE,3240,ESMANGARD,33800.0,BORDEAUX,33,63,,CY,254,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,108.0,inf
,,,,,,,1,15/01/2024,Vente,410100.0,11.0,,RUE,3240,ESMANGARD,33800.0,BORDEAUX,33,63,,CY,254,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,108.0,inf
,,,,,,,1,15/01/2024,Vente,422000.0,4.0,,CRS,6265,DU MEDOC,33300.0,BORDEAUX,33,63,,RR,28,,138,"80,21",,,,,,,,,1,2.0,Appartement,,78.0,4.0,,,,5410.25641025641
,,,,,,,1,15/01/2024,Vente,422000.0,4.0,,CRS,6265,DU MEDOC,33300.0,BORDEAUX,33,63,,RR,28,,42,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,15/01/2024,Vente,422000.0,4.0,,CRS,6265,DU MEDOC,33300.0,BORDEAUX,33,63,,RR,28,,56,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,19/01/2024,Vente,259000.0,299.0,,RUE,6975,PASTEUR,33200.0,BORDEAUX,33,63,,VH,33,,12,,34,"75,14",,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,19/01/2024,Vente,259000.0,299.0,,RUE,6975,PASTEUR,33200.0,BORDEAUX,33,63,,VH,33,,12,,34,"75,14",,,,,,,2,2.0,Appartement,,77.0,4.0,,,,3363.6363636363635
,,,,,,,1,19/01/2024,Vente,259000.0,299.0,,RUE,6975,PASTEUR,33200.0,BORDEAUX,33,63,,VH,33,,63,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,08/01/2024,Vente,205000.0,28.0,,RUE,0495,AUSONE,33000.0,BORDEAUX,33,63,,HE,25,,4,"40,91",,,,,,,,,1,2.0,Appartement,,42.0,2.0,,,,4880.952380952381
,,,,,,,1,03/01/2024,Vente,165500.0,9.0,,RUE,4315,HANAPPIER,33200.0,BORDEAUX,33,63,,MI,390,,76,,8,"41,75",,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,03/01/2024,Vente,165500.0,9.0,,RUE,4315,HANAPPIER,33200.0,BORDEAUX,33,63,,MI,390,,76,,8,"41,75",,,,,,,2,2.0,Appartement,,42.0,2.0,,,,3940.4761904761904
,,,,,,,1,03/01/2024,Vente,165500.0,9.0,,RUE,4315,HANAPPIER,33200.0,BORDEAUX,33,63,,MI,390,,52,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,09/01/2024,Vente,27000.0,46.0,,RUE,8965,DE TIVOLI,33000.0,BORDEAUX,33,63,,OP,21,,402,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,11/01/2024,Vente,201949.94,7.0,,RUE,8125,DE RUAT,33000.0,BORDEAUX,33,63,,KH,118,,2,,8,"29,00",,,,,,,2,2.0,Appartement,,30.0,2.0,,,,6731.664666666667
,,,,,,,1,11/01/2024,Vente,201949.94,7.0,,RUE,8125,DE RUAT,33000.0,BORDEAUX,33,63,,KH,118,,2,,8,"29,00",,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,16/01/2024,Vente,145000.0,59.0,,RUE,5160,DE LANDIRAS,33000.0,BORDEAUX,33,63,,EY,61,,7,"30,32",,,,,,,,,1,2.0,Appartement,,38.0,1.0,,,,3815.7894736842104
,,,,,,,1,19/01/2024,Vente,800000.0,8.0,,PL,4740,JOHNSTON,33000.0,BORDEAUX,33,63,,IL,76,,,,,,,,,,,,0,1.0,Maison,,180.0,5.0,S,,207.0,4444.444444444444
,,,,,,,1,11/01/2024,Vente,174800.0,4.0,,RUE,4421,DES HOLLANDAIS,33300.0,BORDEAUX,33,63,,TH,88,,119,,,,,,,,,,1,2.0,Appartement,,45.0,2.0,,,,3884.4444444444443
,,,,,,,1,11/01/2024,Vente,174800.0,4.0,,RUE,4421,DES HOLLANDAIS,33300.0,BORDEAUX,33,63,,TH,88,,1108,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,17/01/2024,Vente,260000.0,41.0,,RUE,2945,DUPLEIX,33300.0,BORDEAUX,33,63,,SK,39,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,230.0,inf
,,,,,,,1,17/01/2024,Vente,260000.0,41.0,,RUE,2945,DUPLEIX,33300.0,BORDEAUX,33,63,,SK,39,,,,,,,,,,,,0,1.0,Maison,,70.0,4.0,S,,230.0,3714.285714285714
,,,,,,,1,05/01/2024,Vente,950000.0,13.0,,CRS,1875,DU CHAPEAU ROUGE,33000.0,BORDEAUX,33,63,,KP,61,,10,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,05/01/2024,Vente,950000.0,13.0,,CRS,1875,DU CHAPEAU ROUGE,33000.0,BORDEAUX,33,63,,KP,61,,31,,,,,,,,,,1,2.0,Appartement,,140.0,3.0,,,,6785.714285714285
,,,,,,,1,05/01/2024,Vente,950000.0,13.0,,CRS,1875,DU CHAPEAU ROUGE,33000.0,BORDEAUX,33,63,,KP,61,,17,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,18/01/2024,Vente,186000.0,23.0,,CRS,7711,DE QUEBEC,33300.0,BORDEAUX,33,63,,TC,97,,96,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,18/01/2024,Vente,186000.0,23.0,,CRS,7711,DE QUEBEC,33300.0,BORDEAUX,33,63,,TC,97,,142,"50,87",,,,,,,,,1,2.0,Appartement,,50.0,2.0,,,,3720.0
,,,,,,,1,18/01/2024,Vente,147802.0,20.0,,RUE,7705,DU QUAI BOURGEOIS,33000.0,BORDEAUX,33,63,,KL,122,,7,"22,80",,,,,,,,,1,2.0,Appartement,,24.0,1.0,,,,6158.416666666667
,,,,,,,1,19/01/2024,Vente,159190.0,40.0,,BD,4070,GODARD,33300.0,BORDEAUX,33,63,,PW,52,,308,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,19/01/2024,Vente,159190.0,40.0,,BD,4070,GODARD,33300.0,BORDEAUX,33,63,,PW,52,,105,"31,87",,,,,,,,,1,2.0,Appartement,,31.0,2.0,,,,5135.1612903225805
,,,,,,,1,19/01/2024,Vente,395000.0,13.0,,RUE,1655,CASTILLON,33000.0,BORDEAUX,33,63,,KN,209,,15,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,19/01/2024,Vente,395000.0,13.0,,RUE,1655,CASTILLON,33000.0,BORDEAUX,33,63,,KN,209,,6,,,,,,,,,,1,2.0,Appartement,,78.0,3.0,,,,5064.102564102564
,,,,,,,1,19/01/2024,Vente,223000.0,29.0,,RUE,1500,CANTEMERLE,33000.0,BORDEAUX,33,63,,PM,201,,12,,15,"57,04",,,,,,,2,2.0,Appartement,,60.0,2.0,,,,3716.6666666666665
,,,,,,,1,19/01/2024,Vente,223000.0,29.0,,RUE,1500,CANTEMERLE,33000.0,BORDEAUX,33,63,,PM,201,,12,,15,"57,04",,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,10/01/2024,Vente,230000.0,60.0,,AV,3140,EMILE COUNORD,33300.0,BORDEAUX,33,63,,RC,104,,133,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,10/01/2024,Vente,230000.0,60.0,,AV,3140,EMILE COUNORD,33300.0,BORDEAUX,33,63,,RC,104,,68,"58,55",,,,,,,,,1,2.0,Appartement,,57.0,3.0,,,,4035.0877192982457
,,,,,,,1,05/01/2024,Vente,595290.0,4.0,,RUE,8145,DU SACRE COEUR CAUD,33200.0,BORDEAUX,33,63,,,97,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,145.0,inf
,,,,,,,1,05/01/2024,Vente,595290.0,4.0,,RUE,8145,DU SACRE COEUR CAUD,33200.0,BORDEAUX,33,63,,,97,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,145.0,inf
,,,,,,,1,05/01/2024,Vente,595290.0,4.0,,RUE,8145,DU SACRE COEUR CAUD,33200.0,BORDEAUX,33,63,,,97,,,,,,,,,,,,0,1.0,Maison,,72.0,4.0,S,,145.0,8267.916666666666
,,,,,,,1,25/01/2024,Vente,700000.0,18.0,,RUE,7935,RICHELIEU,33200.0,BORDEAUX,33,63,,NS,5,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,661.0,inf
,,,,,,,1,25/01/2024,Vente,700000.0,18.0,,RUE,7935,RICHELIEU,33200.0,BORDEAUX,33,63,,NS,5,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,661.0,inf
,,,,,,,1,25/01/2024,Vente,700000.0,18.0,,RUE,7935,RICHELIEU,33200.0,BORDEAUX,33,63,,NS,5,,,,,,,,,,,,0,1.0,Maison,,153.0,5.0,S,,661.0,4575.16339869281
,,,,,,,1,12/01/2024,Vente,430000.0,169.0,,RUE,0645,BARREYRE,33300.0,BORDEAUX,33,63,,RC,88,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,226.0,inf
,,,,,,,1,12/01/2024,Vente,430000.0,169.0,,RUE,0645,BARREYRE,33300.0,BORDEAUX,33,63,,RC,88,,,,,,,,,,,,0,1.0,Maison,,70.0,4.0,S,,226.0,6142.857142857143
,,,,,,,1,22/01/2024,Vente,149143.0,323.0,,AV,6000,MAL DE LATTRE DE TASSIGNY,33200.0,BORDEAUX,33,63,,YD,80,,8,,,,,,,,,,1,2.0,Appartement,,29.0,1.0,,,,5142.862068965517
,,,,,,,1,22/01/2024,Vente,149143.0,323.0,,AV,6000,MAL DE LATTRE DE TASSIGNY,33200.0,BORDEAUX,33,63,,YD,80,,40,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,23/01/2024,Vente,186120.0,87.0,,RUE,7325,PIERRE TREBOD,33300.0,BORDEAUX,33,63,,PX,152,,95,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,23/01/2024,Vente,186120.0,87.0,,RUE,7325,PIERRE TREBOD,33300.0,BORDEAUX,33,63,,PX,152,,16,"68,91",,,,,,,,,1,2.0,Appartement,,69.0,3.0,,,,2697.391304347826
,,,,,,,1,23/01/2024,Vente,141471.0,87.0,,RUE,7325,PIERRE TREBOD,33300.0,BORDEAUX,33,63,,PX,152,,165,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,23/01/2024,Vente,141471.0,87.0,,RUE,7325,PIERRE TREBOD,33300.0,BORDEAUX,33,63,,PX,152,,8,"45,46",,,,,,,,,1,2.0,Appartement,,46.0,2.0,,,,3075.4565217391305
,,,,,,,1,19/01/2024,Vente,27000.0,20.0,,RUE,7175,DE PESSAC,33000.0,BORDEAUX,33,63,,DX,99,,4,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,11/01/2024,Vente,310030.0,70.0,,RUE,2935,DUPATY,33300.0,BORDEAUX,33,63,,RS,125,,83,"53,23",,,,,,,,,1,2.0,Appartement,,53.0,3.0,,,,5849.622641509434
,,,,,,,1,11/01/2024,Vente,310030.0,70.0,,RUE,2935,DUPATY,33300.0,BORDEAUX,33,63,,RS,125,,277,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,29/01/2024,Vente,193000.0,13.0,,IMP,4230,GUESTIER,33000.0,BORDEAUX,33,63,,PJ,116,,181,"39,43",,,,,,,,,1,2.0,Appartement,,40.0,1.0,,,,4825.0
,,,,,,,1,08/01/2024,Vente,247000.0,38.0,,RUE,5270,DE LAUZAC,33100.0,BORDEAUX,33,63,,AH,79,,,,,,,,,,,,0,1.0,Maison,,45.0,2.0,S,,102.0,5488.888888888889
,,,,,,,1,22/01/2024,Vente,132000.0,28.0,,RUE,0860,BERGEON,33800.0,BORDEAUX,33,63,,DC,118,,2,"33,20",,,,,,,,,1,2.0,Appartement,,30.0,2.0,,,,4400.0
,,,,,,,1,25/01/2024,Vente,258000.0,46.0,,RUE,0855,BERGERET,33000.0,BORDEAUX,33,63,,DR,303,,5,,,,,,,,,,1,2.0,Appartement,,58.0,4.0,,,,4448.275862068966
,,,,,,,1,23/01/2024,Vente,210000.0,56.0,,RUE,3715,FRANTZ SCHRADER,33000.0,BORDEAUX,33,63,,IS,379,,146,"45,76",,,,,,,,,1,2.0,Appartement,,46.0,2.0,,,,4565.217391304348
,,,,,,,1,23/01/2024,Vente,210000.0,56.0,,RUE,3715,FRANTZ SCHRADER,33000.0,BORDEAUX,33,63,,IS,379,,43,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,23/01/2024,Vente,210000.0,56.0,,RUE,3715,FRANTZ SCHRADER,33000.0,BORDEAUX,33,63,,IS,379,,36,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,19/01/2024,Vente,818620.0,68.0,,AV,6920,DU PARC DE LESCURE,33000.0,BORDEAUX,33,63,,IL,147,,,,,,,,,,,,0,1.0,Maison,,100.0,4.0,S,,233.0,8186.2
,,,,,,,1,16/01/2024,Vente,28000.0,86.0,,RUE,4840,JULES FERRY,33200.0,BORDEAUX,33,63,,MR,4,,389,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,18/01/2024,Vente,20000.0,15.0,,RUE,4810,JUDAIQUE,33000.0,BORDEAUX,33,63,,KX,84,,434,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,10/01/2024,Vente,1800000.0,48.0,,RUE,8915,THIAC,33000.0,BORDEAUX,33,63,,KX,20,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,165.0,0.0,S,,274.0,10909.09090909091
,,,,,,,1,10/01/2024,Vente,1800000.0,48.0,,RUE,8915,THIAC,33000.0,BORDEAUX,33,63,,KX,20,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,274.0,inf
,,,,,,,1,10/01/2024,Vente,1800000.0,48.0,,RUE,8915,THIAC,33000.0,BORDEAUX,33,63,,KX,20,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,274.0,inf
,,,,,,,1,10/01/2024,Vente,1800000.0,48.0,,RUE,8915,THIAC,33000.0,BORDEAUX,33,63,,KX,20,,,,,,,,,,,,0,2.0,Appartement,,150.0,6.0,S,,274.0,12000.0
,,,,,,,1,10/01/2024,Vente,1800000.0,48.0,,RUE,8915,THIAC,33000.0,BORDEAUX,33,63,,KX,20,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,285.0,0.0,S,,274.0,6315.789473684211
,,,,,,,1,29/01/2024,Vente,252400.0,20.0,,AV,5931,MARCEL DASSAULT,33300.0,BORDEAUX,33,63,,TH,12,,110,"71,98",,,,,,,,,1,2.0,Appartement,,72.0,3.0,,,,3505.5555555555557
,,,,,,,1,29/01/2024,Vente,252400.0,20.0,,AV,5931,MARCEL DASSAULT,33300.0,BORDEAUX,33,63,,TH,12,,2091,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,26/01/2024,Vente,140000.0,77.0,,RUE,8120,DE LA ROUSSELLE,33000.0,BORDEAUX,33,63,,HE,427,,27,,,,,,,,,,1,2.0,Appartement,,32.0,1.0,,,,4375.0
,,,,,,,1,19/01/2024,Vente,12500.0,207.0,,RUE,7175,DE PESSAC,33000.0,BORDEAUX,33,63,,EV,238,,4,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,25/01/2024,Vente,212500.0,5.0,,RUE,9380,VILARIS,33800.0,BORDEAUX,33,63,,CU,85,,30,,,,,,,,,,1,2.0,Appartement,,57.0,3.0,,,,3728.0701754385964
,,,,,,,1,25/01/2024,Vente,212500.0,5.0,,RUE,9380,VILARIS,33800.0,BORDEAUX,33,63,,CU,85,,54,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,29/01/2024,Vente,186120.0,200.0,,BD,0080,ALBERT 1ER,33800.0,BORDEAUX,33,63,,BZ,210,,253,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,15/01/2024,Vente,208000.0,21.0,,RUE,0035,ACHARD,33300.0,BORDEAUX,33,63,,SB,76,,194,,,,,,,,,,1,2.0,Appartement,,66.0,3.0,,,,3151.5151515151515
,,,,,,,1,15/01/2024,Vente,208000.0,16.0,,SEN,6567,DES MORUTIERS,33300.0,BORDEAUX,33,63,,SB,166,,570,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
